canonical_smiles	0	1	2	3	4	5	6	7	8	9
CCCNC(=O)N1CC2(C1)[C@@H]([C@@H](CO)N2CC1CCOCC1)c1ccccc1	1.1550695	0.26928496	1.1078067	1.3132687	-2.5467796	-0.9407215	1.0002325	1.0438808	-1.8475659	1.4558856
CC(C)NC(=O)N1C[C@H]2[C@H]([C@H](CO)N2Cc2ccccn2)c2ccccc12	1.845877	0.1461139	0.0053684115	0.018879414	1.417196	-0.9043235	0.024212195	-0.8513236	-0.56631565	0.5081048
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(CC1CC1)C[C@]31CN(Cc2cc(F)ccc2F)C1	1.1945207	-0.005065553	0.3427883	-0.06552837	1.3979113	0.26369846	-0.68259937	-1.0031803	1.2473662	-0.15377933
COc1ccc2c3c([C@H](CO)N(C[C@]33CN(C3)C(=O)Cc3ccncc3)C(=O)Nc3ccc(F)cc3)n(C)c2c1	2.6447568	-0.06204675	1.0749522	0.100220084	-1.3613347	0.8000532	1.8507698	-0.7793195	-0.7499347	1.2502553
COc1ccc2c3c([C@H](CO)N(C)C[C@]33CN(CC4CC4)C3)n(C)c2c1	1.2911564	-0.42011315	-0.0496748	0.49402997	0.8171162	-1.4255085	0.20085722	-0.45496106	1.3977383	1.5207365
CN1CCN(CC1)C(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(NC(=O)C4CCOCC4)cc3C(=O)N2C)O1	-0.10215655	0.96159583	0.09844324	-1.5681117	-0.4359726	-0.77636075	0.99430835	1.3869554	0.28778985	0.44709492
CCS(=O)(=O)Nc1ccc2OC[C@@H]3O[C@H](CC(=O)N[C@H]4CCN(Cc5ccccc5)C4)CC[C@@H]3N(C)C(=O)c2c1	0.109083235	-2.16212	0.87581456	-1.248546	-0.84290206	-0.12043148	0.16668451	1.8421484	0.7222865	1.4104736
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(Cc2cc(on2)-c2ccccc2)CC1)C(C)=O	1.3164446	-0.48258036	-0.06962159	0.6866609	0.65610653	-0.34307027	-1.2102686	-0.5665538	-0.17153421	2.2442577
CN1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)Nc2cccc(F)c2)c2ccccc12	2.1330087	0.9862125	0.49432233	0.34751543	0.53962094	-1.5165075	0.2556271	-0.8364239	0.3866316	-0.23334768
CN1[C@H]2CC[C@@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O	-0.31938118	0.99068415	0.15119717	-0.52559906	0.37295562	-0.8334564	0.4951988	1.5826397	-0.32318	1.1051877
CS(=O)(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#CCC1CCCC1	0.5640391	0.6451533	0.24572787	-0.9363604	0.59807557	-1.245476	0.58857894	0.09710404	1.1553727	1.335876
OC[C@H]1[C@@H](c2ccccc2)C2(CN(Cc3nccs3)C2)N1CCC(F)(F)F	-1.1167103	0.99595106	0.60900426	-0.7311604	-3.2420855	-0.61561525	-0.49761647	-1.7764114	1.3177363	0.027596742
CS(=O)(=O)N1C[C@H]2[C@@H]([C@@H](CO)N2C(=O)C1)c1ccc(Br)cc1	0.70410264	-0.6410247	0.28814724	-1.3388749	0.5612705	-0.011265859	0.9327153	0.84576374	1.0242256	1.1193182
CS(=O)(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#Cc1ccc(F)cc1	0.6081823	-0.3670289	0.5387442	-0.9602896	0.6057949	0.52807224	0.15663886	1.2688427	0.46135128	0.89531475
Fc1cccc(c1)-c1ccc(cc1)[C@@H]1[C@@H]2CNC[C@H]1N2S(=O)(=O)c1ccc(Cl)cc1	-0.44262448	-0.36590463	0.037910424	-1.5975424	1.4756391	-0.98887813	0.1899631	0.82012606	-0.09067288	0.11436885
CC(C)NC(=O)N1CC2(C1)[C@@H]([C@H](CO)N2CCC(F)(F)F)c1ccccc1	-0.7873405	-4.060587	1.9945413	1.102609	-1.1987752	-3.578758	-1.0524445	2.0022674	-0.47667736	0.9903577
COc1cccc(NC(=O)N2C[C@@H]3[C@H]([C@H](CO)N3C(=O)C2)c2ccc(cc2)C#CCC2CCCC2)c1	1.122822	0.094604634	0.16919301	-1.0603733	0.98611426	1.0892885	-0.5652523	1.0871454	0.70683324	-1.1544081
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccc1Cl)C[C@]31CN(C1)C(=O)C1CC1	1.9198463	0.60676926	-0.07866098	0.1404143	1.0456734	-1.0725523	0.4399605	-2.2834468	0.21116316	1.4357787
COc1cccc(NC(=O)N2C[C@@H]3[C@@H]([C@H](CO)N3C(=O)C2)c2ccc(cc2)C#CCC2CCCC2)c1	1.4917711	-0.09111148	0.8235829	-1.8722488	-0.05197638	0.58755577	2.0766726	0.17355463	0.4321081	0.46395123
OC[C@H]1[C@@H]2[C@@H](CN(C(=O)Nc3cccc(Cl)c3)c3ccccc23)N1C(=O)c1ccncc1	2.1669674	0.5801755	0.27750337	-0.9667517	0.41039115	0.4415143	1.1280632	0.16034439	-0.12889688	-0.7722296
CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)C(=O)CC1CC1	-0.44774508	-4.766042	5.0221343	-1.0905831	-2.8347218	-0.44855323	0.23007895	2.348562	-3.7183702	-0.95514524
OC[C@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)C1CCOCC1)c1ccc(\C=C\c2ccccc2)cc1	0.6483409	0.55232966	0.6176444	-1.0094125	-0.2906738	0.041936696	0.13326919	0.111079395	0.09081441	0.84962356
CN(C)C(=O)c1cccc(c1)-c1ccc(cc1)[C@@H]1[C@H]2CN(C[C@@H]1N2)C(=O)c1cnccn1	-0.107932836	0.35834098	-0.07715823	-0.42935967	0.4992848	1.4350708	2.7338777	1.3946303	-0.2656001	1.4991014
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(CC1)C(=O)Nc1ccccc1F)C(=O)Cc1ccccc1	2.5963182	-0.7268468	1.131917	0.7717267	-1.4490564	0.7086166	-0.22984627	-0.3303835	-1.40157	1.3279366
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CN(C1)S(C)(=O)=O)C(=O)C1CCC1	2.6386597	-0.85201466	1.3494117	0.48025423	-1.4129413	-0.12313794	0.6898004	0.25290507	-0.966127	1.2665879
COc1ccc2c3c([C@@H](CO)NC[C@]33CN(Cc4ccc(cc4)-c4ccccn4)C3)n(C)c2c1	1.3891429	0.48073044	0.11376013	0.5177884	1.2295285	-0.3822316	-0.86842334	-0.022501718	-0.17462075	1.050011
COc1ccc2c3c([C@@H](CO)N(C[C@]33CN(C3)C(=O)Nc3ccc(F)cc3)C(=O)c3ccc(F)cc3)n(C)c2c1	1.827723	0.7843025	-0.22997516	-0.46923563	1.3312101	0.4604535	0.417524	-1.352601	1.5042949	0.40690845
COc1ccc2c3c([C@H](CO)NC[C@]33CN(Cc4ccc(cc4)-c4ccccn4)C3)n(C)c2c1	1.2988162	-0.5621907	-0.14461316	0.5665262	1.0644444	0.44719672	0.14668714	0.5396385	0.02708131	0.24662258
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccc(Cl)cc1)C[C@]31CN(C1)S(C)(=O)=O	1.6296605	1.5198082	-0.16459048	0.20521437	1.3358583	-0.6984669	-0.6111367	0.41627228	0.13600758	-0.5438329
COc1ccc2c3c([C@H](CO)N(C[C@]33CCN(CC3)C(=O)Nc3cccc(F)c3)C(=O)CN3CCOCC3)n(C)c2c1	2.5606298	-0.10881902	1.1141933	1.1342226	-1.3967153	0.45818022	0.80355716	0.14923796	-1.422239	1.4812665
OC[C@@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)C2CC2)N1Cc1ccc(Cl)cc1	0.19027418	1.283192	0.28698158	0.12398836	-1.6736547	0.7827568	0.15565515	0.43499392	-1.0135307	0.7796512
OC[C@@H]1[C@H](c2ccccc2)C2(CN(C2)C(=O)CC2CC2)N1S(=O)(=O)Cc1ccccc1	0.06166838	0.6932043	0.29730844	0.59053457	-1.5699341	0.38276315	0.98397845	0.9514197	0.08806932	0.025640722
COC(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)c4ccccc4F)cc3C(=O)N2C)O1	0.31882942	-0.6279951	2.1461704	1.3229268	-0.6614301	0.23413947	1.402137	0.067677125	1.2176107	-3.8503344
CCNC(=O)Nc1ccc2OC[C@@H]3O[C@@H](CC(=O)N[C@H](C)c4ccccc4)CC[C@@H]3N(C)C(=O)c2c1	-2.4126859	2.4285374	6.019608	-0.6416285	-1.8766088	-0.91346735	-3.5538993	-0.114082456	1.8009826	7.2035522
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccc(Cl)cc1)C[C@]31CCN(Cc2nccs2)CC1	0.7759141	-0.03882304	0.5113174	0.87567	0.5201875	0.8442963	-0.22210038	0.023343131	1.4767287	0.43140197
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CN(Cc2cc(F)ccc2F)C1)C(=O)Nc1ccc(F)cc1	1.6714405	1.5702366	0.05923277	0.41354138	1.802711	0.31298232	-2.1984692	0.21454269	-0.12835467	1.1453115
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CN(Cc2cc(F)ccc2F)C1)C(=O)Nc1ccc(F)cc1	-2.1857932	0.18901914	-0.88931805	0.8700795	-0.81803143	0.34931174	0.36015558	-0.37425837	1.3925923	-0.08537373
Cc1cccc(c1)-c1ccc(cc1)[C@@H]1[C@H]2CN(C[C@@H]1N2)C(=O)c1ccncc1	0.1109537	0.8170092	0.014113933	-1.2998364	0.506853	-0.24230316	1.4475342	1.5212823	0.66074586	0.759939
CCC(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#CCC(C)C	1.0111557	0.7051341	0.5981904	-1.2045206	-0.04349102	0.051168412	0.6501892	-0.035424188	-0.28917736	1.7624369
OC[C@@H]1[C@H]([C@H]2CN(CC(=O)N12)C(=O)Cc1ccccn1)c1ccc(cc1)C#CCC1CCCC1	0.97238624	0.21021858	0.42658597	-0.2655267	-0.038385004	0.23303124	0.9612655	-0.4864549	0.2611279	0.9302505
OC[C@H]1[C@@H](c2ccccc2)C2(CN(Cc3nccs3)C2)N1CC1CCOCC1	-0.68287283	1.6883566	0.20916602	-0.4813907	-0.3031357	0.7623856	0.37276438	1.7722325	-0.8178812	1.0998092
COc1ccc2c3c([C@H](CO)N(Cc4ccccc4OC)C[C@]33CCN(CC4CC4)CC3)n(C)c2c1	1.5466969	0.3838231	-0.11148651	0.14509606	1.2898648	-0.6139465	-2.153359	-0.4398218	0.69594824	0.8050146
Cc1cccc(c1)S(=O)(=O)N1C[C@@H]2[C@@H]([C@H](CO)N2CC2CCOCC2)c2ccccc12	1.9351367	-0.8868915	0.4478606	-0.3646643	0.71257573	0.3962136	0.2211986	0.15139091	-0.22676577	-0.46242118
COc1ccc(CN2[C@@H](CO)[C@@H]3[C@H]2CNc2ccccc32)cc1	1.4570268	0.010869205	-0.21933988	0.0016967058	3.1449919	0.41132963	1.1189885	-0.84661365	-1.1717005	0.14545529
COc1cccc(c1)C(=O)Nc1ccc2OC[C@@H]3O[C@@H](CC(=O)NCCCN4CCOCC4)CC[C@@H]3N(C)C(=O)c2c1	0.109612614	-0.07330197	0.41635907	-0.55823326	-1.0797807	0.1609684	-0.27097756	2.1486497	0.71342784	-0.17231981
OC[C@H]1[C@H]2[C@H](CN(C(=O)C3CCOCC3)c3ccccc23)N1C(=O)Cc1ccccc1	1.7958485	-0.165536	0.05897226	0.48668236	2.5255883	0.24271803	0.29325587	0.40799257	-1.2340226	-2.2331736
OC[C@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)Cc1ccccc1)c1ccc(cc1)-c1ccc(F)cc1	0.5844941	0.018728644	0.16133037	0.035801888	0.5029615	1.6933916	-1.3487877	-0.75264084	0.86705947	0.9987634
COc1ccc2c3c([C@H](CO)N(CC4CC4)C[C@]33CCN(CC3)C(=O)NC3CCCC3)n(C)c2c1	1.0213981	0.17576554	-0.17411847	1.0283943	1.2638253	-0.2038331	1.4295216	0.113552645	-0.06879243	0.9783467
OC[C@@H]1[C@H]([C@H]2CNCC(=O)N12)c1ccc(Br)cc1	1.6654279	-0.7442957	0.3753643	-1.1526271	-0.2633664	-0.10976347	0.40902942	0.29228342	-0.05878043	-0.24035937
COCC(=O)N1C[C@@]2(C1)CN([C@H](CO)c1[nH]c3cc(OC)ccc3c21)C(=O)Nc1ccccc1F	1.1986622	-1.3552234	0.24358407	0.6609859	1.0766066	0.20930621	0.0016370565	0.9961631	0.90416366	-0.8870581
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1nccs1)C[C@]31CN(Cc2ccncc2)C1	2.4478846	-0.7181754	1.2270684	0.7153193	-1.5311359	0.36254147	0.03159398	-0.20446865	-1.3238075	1.473825
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(Cc2cccc(F)c2)CC1)C(=O)C1CCOCC1	1.4985645	-1.2366695	1.0200254	-0.09709412	0.9622124	-0.37608367	2.111762	0.335238	2.2813132	0.9683307
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(Cc2cccc(F)c2)CC1)C(=O)C1CCOCC1	-1.7109014	0.53657675	-1.0158757	-0.08330993	0.52627933	0.2854022	0.6381231	1.0854514	0.06380822	-0.21440177
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CN(Cc2ccccc2Cl)C1)C(C)=O	1.4065276	0.34628168	0.37937462	1.6519316	1.2870007	-0.2655422	-0.015841693	0.5666164	1.3476455	-1.7323238
OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)c1cccc(F)c1)c1ccc(cc1)C1=CCCCC1	0.70941776	-0.5898577	0.20739594	-0.7217342	0.9381199	0.9456301	0.27125457	0.56420183	-0.6383396	1.0861852
COc1ccc2c3c([C@@H](CO)N(C[C@]33CCN(CC4CC4)CC3)C(=O)c3ccncc3)n(C)c2c1	1.5448662	0.3733952	0.20085987	-0.20518573	1.8174645	-0.7323046	0.26026753	0.12236727	-0.9909435	-0.016840056
COc1ccc(cc1)C(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)NC(C)C)c2ccccc12	1.8041892	-0.32358593	0.3128475	-0.71423215	0.8285582	0.19207975	0.30683953	-1.5250218	0.4693906	0.56869996
OC[C@@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)c2cccnc2)N1Cc1ccc(Cl)cc1	-0.78754896	1.2507013	0.2151662	-0.046203613	-1.2099073	1.4741828	0.40331054	1.095999	-1.4042453	0.6189072
CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)CC1CC1	-2.3543296	-2.0567644	2.9869583	-3.9216583	-3.4405468	2.235473	-0.79189605	-0.5781314	0.034473993	-1.8857498
COc1ccc2c3c([C@@H](CO)N(C[C@]33CCN(Cc4cncnc4)CC3)S(C)(=O)=O)n(C)c2c1	1.3256793	-0.5743858	0.3257043	-0.27516863	1.4454677	1.773557	0.2730992	0.09153655	-0.32067886	0.7076775
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1cc(OC)cc(OC)c1)C[C@]31CN(C1)S(=O)(=O)c1cccc(F)c1	1.0592061	-0.6529709	0.01775578	0.07451083	1.6842294	0.5698271	2.1528466	-0.8670298	-0.39529914	-0.3020543
COc1ccccc1NC(=O)N1C[C@@H]2[C@@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC(C)C	0.86747897	0.05026498	0.26297086	-0.5125407	0.6102613	0.2557894	-0.18105179	0.5839354	1.798831	-0.6111076
COc1ccc2c3c([C@H](CO)N(C[C@]33CCN(Cc4ccccn4)CC3)C(=O)Nc3ccc(F)cc3)n(C)c2c1	1.6632125	0.059113204	0.2945887	0.43964273	0.65424204	0.018745989	-0.7116018	-0.00787811	-0.59158134	0.7019497
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC1)C(=O)Nc1ccccc1F)C(=O)Cc1ccccc1	1.4255342	0.32022196	-0.52096534	0.8883005	1.6903906	0.07051955	-1.1317787	-1.3395778	0.7900529	-0.3974496
CN1[C@@H]2CC[C@@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)c3cnccn3)cc2C1=O	0.102595	-0.24079575	0.2636515	-0.37387314	-0.79206395	-0.8089162	0.7948552	0.8824445	0.48350766	0.21038553
COc1ccc2c3c([C@@H](CO)N(C[C@]33CCN(CC3)S(=O)(=O)c3cccc(C)c3)C(=O)Nc3ccc(F)cc3)n(C)c2c1	1.3602479	0.12455566	0.103545785	0.27799314	1.1367741	0.77954704	0.6146705	-2.870586	-0.119270146	-0.07216835
CCCN1C[C@@]2(C1)CN([C@H](CO)c1c2c2ccc(OC)cc2n1C)C(=O)CN1CCOCC1	1.3261151	0.114901006	-0.010289267	0.7135298	0.122517586	0.18459947	-0.93323445	-0.75266546	0.72600454	0.30484763
COc1ccc2c3c([C@@H](CO)N(C)C[C@]33CCN(CC3)S(=O)(=O)c3cccc(F)c3)n(C)c2c1	2.4639597	-0.117684096	1.3626386	0.75516146	-1.4818639	0.044195265	0.43193638	-0.20061609	-0.9183131	0.69508255
COc1cccc(CN2C[C@H]3N[C@@H](C2)[C@@H]3c2ccc(cc2)-c2ccccc2C)c1	-0.36925322	1.9627972	0.05887013	-0.52584827	0.26734927	-1.5787863	1.6436987	1.7087134	-0.19877177	-1.3167033
OC[C@H]1[C@H]2[C@H](CNc3ccccc23)N1S(=O)(=O)c1ccccc1	2.1712608	-0.4395814	0.4216326	-1.0846524	0.5708097	0.8820011	0.25656724	-1.0002897	1.2779646	1.2583563
OC[C@@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)Nc1ccc(F)cc1)c1ccc(cc1)-c1cccc(F)c1	1.1768999	0.42792183	0.58441883	-1.0023856	-0.19359282	-0.29484296	-0.3593458	0.013899088	-0.17138563	0.59088933
COCC(=O)N1C[C@@H]2[C@@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)-c1ccncc1	0.66191655	-1.2175816	0.62859124	-0.6662944	-1.2310545	-1.2397585	-0.9866358	0.02676227	-0.3196087	-0.09134221
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(CC1)C(=O)c1ccncc1)C(=O)CN(C)C	2.4506395	-0.54421246	1.0745704	0.48002005	-1.7135682	0.18772219	0.6946905	-0.07877451	-1.5288591	1.0740306
OC[C@@H]1[C@@H]2[C@@H](CNc3ccccc23)N1Cc1cccnc1	1.7323525	-0.5859619	0.2650646	-0.77658534	1.7969292	1.1996813	1.5563507	0.92292386	0.92882764	0.052417606
COc1ccc2c3c([nH]c2c1)[C@H](CO)NC[C@]31CCN(CC1)C(=O)C1CCOCC1	1.4440328	1.8844079	-0.50306016	1.1460863	0.9130413	-0.12716974	1.4088354	-0.7804233	0.6255565	-0.028914101
CC(=O)N1[C@@H](CO)[C@@H](c2ccc(cc2)-c2ccc(cc2)C#N)C11CN(C1)C(=O)C1CC1	-0.6033607	0.9453942	-0.019140728	-0.56760794	-1.4914852	-0.21678801	-1.5720714	1.5284821	-0.3346871	-0.60153025
OC[C@H]1[C@H]2[C@H](CN(c3ccccc23)S(=O)(=O)c2ccc(F)cc2)N1Cc1ccc2OCOc2c1	2.1196902	0.70328265	0.23237312	-0.63146865	1.8273132	0.15360114	-0.8480423	-0.027430594	-0.5166462	-0.37755615
COc1ccc2c3c([C@H](CO)N(Cc4cc(OC)cc(OC)c4)C[C@]33CN(C3)C(=O)CN3CCOCC3)n(C)c2c1	2.3700864	-0.46384975	1.1042631	1.2477033	-1.3772274	-0.0703952	0.9519347	-0.63746744	-1.2079828	0.71393454
COc1ccc2c3c([C@H](CO)N(Cc4cc(OC)cc(OC)c4)C[C@]33CN(C3)C(=O)CN3CCOCC3)n(C)c2c1	-1.4863372	2.2857647	-1.2477386	0.22869623	-0.004503548	0.775548	-0.8645738	-0.38497287	-1.1802268	0.13896528
OC[C@H]1[C@@H]2[C@@H](CN(C(=O)CC(F)(F)F)c3ccccc23)N1Cc1cccnc1	1.9971365	1.3628623	0.08883001	0.58670187	0.78111076	1.1496985	-0.28992552	1.1378448	0.85196847	-1.0825912
OC[C@H]1[C@@H]2[C@@H](CN(C(=O)CC(F)(F)F)c3ccccc23)N1Cc1cccnc1	-1.8092293	0.5286411	-1.0563431	-0.7152752	0.7503036	-0.44242206	0.5432201	-1.3487437	-1.6039524	-1.141915
CCS(=O)(=O)N1C[C@@]2(C1)CN([C@H](CO)c1c2c2ccc(OC)cc2n1C)S(=O)(=O)c1ccccc1	1.3069075	0.8692969	-0.17992261	-0.043296993	1.2566315	1.752907	0.96052206	-0.2701455	0.11238874	-1.0290365
CCS(=O)(=O)N1C[C@@]2(C1)CN(C)[C@@H](CO)c1c2c2ccc(OC)cc2n1C	1.6007503	0.65485394	0.7015228	0.016644165	0.32063392	-0.6728562	-0.21358317	0.056554608	-0.39884293	0.16819662
C\C=C\c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2S(=O)(=O)c1cccc(F)c1	-0.050293177	-0.3436389	0.30091423	-1.0327652	0.6460856	-0.4778265	0.5628898	1.8192596	2.2840073	0.33281305
OC[C@H]1[C@@H]2[C@@H](CN(C(=O)c3ccc4OCOc4c3)c3ccccc23)N1C(=O)CC1CC1	2.2516348	-0.25444877	0.7457315	-0.93246853	0.8989745	-1.2408811	-0.17238164	1.0380846	-0.22385006	0.51642394
CN1C[C@H]2[C@H]([C@H](CO)N2Cc2ccccc2Cl)c2ccccc12	1.5787646	-1.2613444	0.35827047	-0.6419685	1.1187367	0.20981517	0.88226223	1.0009174	0.24560463	-0.48745802
COc1ccccc1NC(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC(C)C	0.8561182	0.19853054	0.19986938	-1.2420182	-0.19426998	1.4408723	2.3308828	-0.5942034	0.79833114	0.18216166
OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)CC2CC2)N1C(=O)c1cnccn1	-0.292511	2.0803442	-0.012410358	-0.0606922	-0.83761346	0.9239027	-0.5244552	0.4926687	-0.92421454	0.72110975
CC(C)C#Cc1ccc(cc1)[C@@H]1[C@H](CO)N2[C@@H]1CN(CC2=O)S(=O)(=O)c1ccccc1	1.1651342	0.3095291	0.2674653	-0.26296622	0.45818126	2.1619167	-0.7800872	0.17922041	0.41398692	-1.618716
COc1ccc2c3c([C@H](CO)N(Cc4cc(OC)cc(OC)c4)C[C@]33CCN(CC3)C(=O)Nc3c(C)noc3C)n(C)c2c1	1.3373836	-0.1131524	0.29965913	-0.42363155	0.017414764	-0.012571007	0.011243045	0.15872502	-1.264778	-0.24953282
CN1[C@@H]2CC[C@@H](CC(=O)NCc3ccc4OCOc4c3)O[C@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O	-1.0783539	0.37850836	3.7890525	-0.79853743	0.6414096	-0.30086336	-1.4245622	1.4932363	-0.5853255	5.0364857
OC[C@H]1[C@@H]2[C@@H](CNc3ccccc23)N1C(=O)C1CCCCC1	2.2541766	0.43232787	0.75970674	-1.0938478	0.6711517	-0.7713974	0.17235681	1.0202253	-0.3275246	0.8142954
COc1cc(CN2C[C@H]3N[C@@H](C2)[C@H]3c2ccc(\C=C\c3ccccc3)cc2)cc(OC)c1	-0.30452496	1.1659324	0.29147524	-0.9291793	0.39783654	-0.78116286	1.6673355	1.446182	0.7760682	0.06849671
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CN(C1)C(=O)CC1CC1)C(=O)c1cccc(F)c1	1.3618809	0.2277565	0.15733178	0.96079415	0.37467477	0.46855998	-0.38726017	-0.29270646	-0.97225666	0.9048914
CCCNC(=O)N1CC[C@@]2(CC1)CN([C@H](CO)c1c2c2ccc(OC)cc2n1C)C(=O)CC1CC1	1.4894705	1.6980517	0.08620843	0.42775494	1.0653486	-0.39906508	-0.8281248	0.4051431	1.0486779	-0.9988869
Fc1cccc(c1)-c1ccc(cc1)[C@@H]1[C@H]2CN(C[C@@H]1N2)C(=O)C1CC1	0.54483104	0.50881255	0.43557644	-1.3721744	-0.69303024	1.4643455	1.3605083	1.3945173	0.5517856	0.9437107
CCCNC(=O)N1CC2(C1)[C@H]([C@@H](CO)N2Cc1ccccn1)c1ccccc1	-1.1585017	1.7160416	-0.08341403	-0.1739852	-0.9587333	-0.5167107	1.2866638	2.2665353	-0.14427389	-0.6188073
C\C=C\c1ccc(cc1)[C@H]1[C@H]2CN(C[C@@H]1N2)S(C)(=O)=O	-0.21338512	-1.3472713	0.31984296	-0.8647617	-0.07421151	-1.691544	0.1509859	0.36981106	0.71319056	1.2483017
OC[C@@H]1[C@H](c2ccccc2)C2(CN(C2)C(=O)C2CC2)N1Cc1nccs1	-1.5722202	3.2488234	-0.19977976	-0.9452401	-0.8492771	-1.7747006	0.031083286	2.7622337	-1.0274847	1.0281972
CC(C)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)NC1CCCC1	2.1807947	-1.6575478	1.0563307	-2.7848253	-2.3890197	0.018982992	0.7782332	0.8115745	-1.7739332	1.5406926
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC1)C(=O)Nc1ccccc1)S(C)(=O)=O	2.5908625	-0.0805137	1.1342413	0.65504754	-1.5361534	0.059049904	1.8289587	-0.4044	-0.968688	1.0235454
OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)c1cnccn1)c1ccc(\C=C\c2ccccc2)cc1	1.1873477	-0.64002275	0.63460046	-2.3117461	1.2584159	1.0029883	-0.4080394	-0.4752338	-0.16381925	0.69748545
COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC1)C(=O)Nc1ccc2OCOc2c1)C(=O)Nc1ccc(F)cc1	2.8316915	2.0079362	-0.41529602	-0.15408307	2.0470996	-0.56436336	1.1175499	0.57904804	-0.13033712	-0.12637445
COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1nccs1)C[C@]31CCN(Cc2cccnc2)CC1	2.560808	-0.43782014	1.4048786	-0.07333562	-1.4290022	0.8505701	1.0132005	0.1701271	-0.9480945	0.93839955
COc1ccc2c3c([C@H](CO)N(C[C@]33CCN(Cc4ccncc4)CC3)C(=O)CN3CCOCC3)n(C)c2c1	1.3872073	0.87474656	-0.26779565	0.591479	0.904378	0.4050625	-0.31477892	-0.0799331	0.8206802	0.68677837
COCC(=O)N1[C@H](CO)[C@H]2[C@@H]1CN(C(=O)Nc1cc(F)ccc1F)c1ccccc21	2.304071	0.7141547	0.45017853	-0.6044899	0.9634918	1.2993398	-0.38285547	-0.5002676	0.2387346	-1.3987646
CCCNC(=O)N1C[C@]2(CCN(CC2)C(=O)Nc2cccc(F)c2)c2c([C@@H]1CO)n(C)c1cc(OC)ccc21	1.4423571	-0.76684856	0.1377424	-0.7454921	1.976161	1.9669485	-0.15239394	0.5235308	0.748085	1.2060941
OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)C2CCCCC2)N1C(=O)c1cccnc1	0.21325172	1.699517	0.7104515	1.331517	-1.7891551	0.023237497	0.9798442	1.4274012	0.04579082	0.44473922
